,count_A,count_B,ratio_A,ratio_B,log2_fold
IHT,25,1,1.2219184804903036e-05,4.887673926653382e-07,4.643856188389737
IIC,90,6,4.3989065296380135e-05,2.9326043535481918e-06,3.906890595384099
IID,17,1,8.30904566749047e-06,4.887673926653382e-07,4.087462839892509
IIG,14,0,6.842743490960758e-06,4.887673921765707e-16,33.70470777614692
IIH,577,72,0.0002820187852863701,3.519125223720186e-05,3.002502507185633
III,1918,134,0.0009374558581951515,6.549483055214924e-05,3.8392978145503442
IIS,38,2,1.8573160903198453e-05,9.77534784841909e-07,4.247927512760203
IIT,69,6,3.3724950060672146e-05,2.9326043535481918e-06,3.5235619558374722
ISC,57,8,2.7859741354553296e-05,3.910139137901333e-06,2.832890014009715
ISG,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
ISH,0,1,4.887673921765707e-16,4.887673926653382e-07,-29.897352855428956
ISS,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
IST,6,0,2.9326043535481918e-06,4.887673921765707e-16,32.482315354947865
ITC,68,6,3.3236182668495576e-05,2.9326043535481918e-06,3.50250034030995
ITH,3,0,1.4663021770184795e-06,4.887673921765707e-16,31.482315355188316
ITS,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
ITT,26,0,1.2707952197079606e-05,4.887673921765707e-16,34.59779257218284
SBB,18,0,8.79781305966704e-06,4.887673921765707e-16,34.06727785550872
SBC,107,7,5.2298110963381834e-05,3.4213717457247623e-06,3.9341120641509266
SBE,65,3,3.1769880491965864e-05,1.4663021770184795e-06,4.437405311848595
SBG,47,2,2.297206743278759e-05,9.77534784841909e-07,4.554588850986986
SBH,40,0,1.9550695687551594e-05,4.887673921765707e-16,35.21928094890969
SBI,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
SBS,18,0,8.79781305966704e-06,4.887673921765707e-16,34.06727785550872
SBT,3,0,1.4663021770184795e-06,4.887673921765707e-16,31.482315355188316
SCB,548,115,0.0002678445309132495,5.6208250100794405e-05,2.2525420320062386
SCC,15916,7769,0.007779221813882789,0.003797233869820267,1.034676987385233
SCD,209,52,0.00010215238496539205,2.5415904393670444e-05,2.0069194139189492
SCE,8345,3500,0.004078763887713972,0.0017106858726184864,1.2535571275300308
SCG,928,145,0.0004535761399403464,7.087127186609152e-05,2.6780719051042428
SCH,4711,1828,0.002302583184544314,0.00089346679289926,1.365767261609369
SCI,5,0,2.4438369613716212e-06,4.887673921765707e-16,32.21928094916216
SCS,1500,171,0.0007331510882653448,8.357922406268236e-05,3.1328942704898703
SCT,1759,416,0.0008597418428390767,0.0002033272351459422,2.080100049328221
SDB,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
SDC,89,37,4.3500297904203564e-05,1.8084393511021882e-05,1.2662800653146664
SDD,260,31,0.00012707952196639715,1.515178915796246e-05,3.0681715026005896
SDE,33,1,1.61293239423156e-05,4.887673926653382e-07,5.044394117959476
SDG,6,0,2.9326043535481918e-06,4.887673921765707e-16,32.482315354947865
SDH,49,4,2.3949602217140732e-05,1.9550695691950503e-06,3.6147098437839773
SDS,58,2,2.8348508746729867e-05,9.77534784841909e-07,4.857980994431099
SDT,55,11,2.6882206570200155e-05,5.376441314431045e-06,2.321928094782439
SEB,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
SEC,210,39,0.00010264115235756861,1.9061928295375023e-05,2.4288432987737525
SED,12,6,5.865208706607616e-06,2.9326043535481918e-06,0.9999999998797754
SEE,7693,1971,0.0037600875480148475,0.0009633605299805097,1.9646185319628051
SEG,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
SEH,15,2,7.331510883137328e-06,9.77534784841909e-07,2.9068905949833503
SES,41,1,2.0039463079728164e-05,4.887673926653382e-07,5.357552003210576
SET,10,3,4.887673922254475e-06,1.4663021770184795e-06,1.7369655938295774
SGC,11,3,5.376441314431045e-06,1.4663021770184795e-06,1.874469117566397
SGD,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
SGG,502,16,0.00024536123087312724,7.820278275313899e-06,4.971543553863477
SGH,36,8,1.759562611884531e-05,3.910139137901333e-06,2.1699250013020506
SGT,58,2,2.8348508746729867e-05,9.77534784841909e-07,4.857980994431099
SHC,41,31,2.0039463079728164e-05,1.515178915796246e-05,0.40335569421985745
SHD,24,3,1.1730417412726465e-05,1.4663021770184795e-06,2.999999999579214
SHE,8,7,3.910139137901333e-06,3.4213717457247623e-06,0.19264507791663346
SHG,22,1,1.0752882628373324e-05,4.887673926653382e-07,4.459431617260179
SHH,4093,1053,0.002000524936179193,0.0005146720639624177,1.9586532304163504
SHI,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
SHS,8,1,3.910139137901333e-06,4.887673926653382e-07,2.9999999987376413
SHT,43,10,2.1016997864081305e-05,4.887673922254475e-06,2.1043366597040167
SII,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
SSB,34,0,1.661809133449217e-05,4.887673921765707e-16,34.98481569527903
SSC,9133,1886,0.00446391259274911,0.0009218153016455011,2.2757591572738636
SSD,87,1,4.252276311985042e-05,4.887673926653382e-07,6.442943494422615
SSE,2470,693,0.0012072554586766183,0.00033871580277885225,1.8335837843333287
SSG,191,7,9.335457190621377e-05,3.4213717457247623e-06,4.770073905779599
SSH,1704,293,0.0008328596362693652,0.00014320884590822398,2.539952765799513
SSI,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
SSS,3542,455,0.0017312141030899023,0.00022238916344082845,2.9606257616630924
SST,1275,139,0.0006231784250256164,6.79386675130321e-05,3.197340459013465
STC,1068,357,0.0005220035748450663,0.00017448995900752452,1.5809156676557639
STD,34,0,1.661809133449217e-05,4.887673921765707e-16,34.98481569527903
STE,435,122,0.00021261381559729703,5.96296218460304e-05,1.8341342531646956
STG,131,9,6.402852837561952e-05,4.398906530077904e-06,3.863497999945851
STH,237,35,0.00011583787194633603,1.710685872666874e-05,2.75946023191816
STS,727,150,0.0003553338941128557,7.331510882697437e-05,2.2769928634160803
STT,3143,433,0.0015361959136114506,0.00021163628081294388,2.8597033420691536
TBB,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
TBC,111,2,5.4253180532088116e-05,9.77534784841909e-07,5.7944158656417555
TBE,12,0,5.865208706607616e-06,4.887673921765707e-16,33.48231535482764
TBS,7,0,3.4213717457247623e-06,4.887673921765707e-16,32.70470777624996
TBT,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
TCB,330,17,0.0001612932394187571,8.30904566749047e-06,4.278859372914984
TCC,26557,29273,0.012980195634033678,0.014307687871185243,-0.14047842331651844
TCD,294,118,0.00014369761330040057,5.767455227732412e-05,1.317029295467204
TCE,7571,5340,0.003700457926169306,0.0026100178742233765,0.5036441262979643
TCG,437,91,0.00021359135038165016,4.4477832688556705e-05,2.2636948292893497
TCH,3799,2266,0.001856827322879281,0.001107546910672598,0.74547185084425
TCI,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
TCS,2620,498,0.0012805705675031042,0.00024340616130442099,2.3953491643543856
TCT,2171,800,0.0010611140084158237,0.00039101391374174536,1.4402878208392806
TDB,3,0,1.4663021770184795e-06,4.887673921765707e-16,31.482315355188316
TDC,550,263,0.0002688220656976027,0.00012854582414292687,1.0643688191168572
TDD,440,70,0.00021505765255817988,3.421371745284872e-05,2.652076696562362
TDE,58,11,2.8348508746729867e-05,5.376441314431045e-06,2.3985493763839947
TDG,1,1,4.887673926653382e-07,4.887673926653382e-07,0.0
TDH,32,2,1.564055655013903e-05,9.77534784841909e-07,3.9999999993237365
TDS,72,2,3.519125223720186e-05,9.77534784841909e-07,5.169925000741002
TDT,57,3,2.7859741354553296e-05,1.4663021770184795e-06,4.247927512987998
TEB,5,0,2.4438369613716212e-06,4.887673921765707e-16,32.21928094916216
TEC,261,164,0.00012756828935857372,8.015785231744636e-05,0.6703539919485315
TED,18,1,8.79781305966704e-06,4.887673926653382e-07,4.1699250000797665
TEE,7438,4809,0.003635451863009822,0.0023504823889776176,0.6291778217361773
TEH,5,8,2.4438369613716212e-06,3.910139137901333e-06,-0.6780719050044354
TES,23,2,1.1241650020549894e-05,9.77534784841909e-07,3.523561955398391
TET,8,3,3.910139137901333e-06,1.4663021770184795e-06,1.4150374989782823
TGB,5,0,2.4438369613716212e-06,4.887673921765707e-16,32.21928094916216
TGC,511,354,0.0002497601374027164,0.0001730236568309948,0.5295739308533717
TGD,11,1,5.376441314431045e-06,4.887673926653382e-07,3.4594316173257558
TGE,62,22,3.030357831543615e-05,1.0752882628373324e-05,1.4947646917072699
TGG,807,53,0.00039443528548698133,2.5904671785847014e-05,3.928504408689148
TGH,263,53,0.00012854582414292687,2.5904671785847014e-05,2.3109985347073683
TGS,59,8,2.8837276138906438e-05,3.910139137901333e-06,2.882643049205957
TGT,385,27,0.0001881754459884685,1.3196719589256177e-05,3.8338271333691094
THB,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
THC,212,288,0.00010361868714192175,0.00014076500894734113,-0.44200454687731733
THD,29,1,1.4174254373609318e-05,4.887673926653382e-07,4.857980993734625
THE,18,51,8.79781305966704e-06,2.4927137001493873e-05,-1.5025003404773216
THG,64,15,3.1281113099789294e-05,7.331510883137328e-06,2.0931094043178438
THH,2993,1109,0.001462880804784965,0.0005420430379243057,1.4323329133355722
THI,10,0,4.887673922254475e-06,4.887673921765707e-16,33.21928094901789
THS,45,10,2.199453264843445e-05,4.887673922254475e-06,2.169925001330103
THT,99,19,4.838797182596927e-05,9.28658045184361e-06,2.3814291065746658
TIH,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
TIS,2,0,9.77534784841909e-07,4.887673921765707e-16,30.89735285470761
TIT,1,0,4.887673926653382e-07,4.887673921765707e-16,29.897352855428956
TSB,209,8,0.00010215238496539205,3.910139137901333e-06,4.707359131907449
TSC,11119,5425,0.0054346046336117785,0.002651563102558385,1.0353320007949325
TSD,60,6,2.9326043531083008e-05,2.9326043535481918e-06,3.321928094670958
TSE,1274,636,0.0006226896576334398,0.00031085606142478776,1.0022666069708088
TSG,89,3,4.3500297904203564e-05,1.4663021770184795e-06,4.890770929780554
TSH,833,183,0.00040714323768357215,8.94444327688012e-05,2.1864728470753536
TSS,2259,343,0.001104125538927362,0.00016764721551705252,2.7194037892167047
TST,1247,151,0.0006094929380446724,7.380387621915094e-05,3.045841010496194
TTB,99,0,4.838797182596927e-05,4.887673921765707e-16,36.52670947408044
TTC,29885,19822,0.014606813515197305,0.009688347247724475,0.5923190078621073
TTD,314,55,0.00015347296114393198,2.6882206570200155e-05,2.513261035345331
TTE,6815,4006,0.0033309497776838185,0.001958002173059831,0.7665512358797157
TTG,832,146,0.0004066544702913956,7.136003925826809e-05,2.5106151592529278
TTH,1767,532,0.0008636519819764893,0.00026002425263842437,1.731803889048532
TTI,3,0,1.4663021770184795e-06,4.887673921765707e-16,31.482315355188316
TTS,11111,3831,0.005430694494474367,0.0018724678794289312,1.5361957355478286
TTT,8386,2558,0.004098803350793211,0.0012502669891881566,1.712966565964361
